0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
3.0,9.252388071057679,4.7093882199076065,-0.6641157306688266,0.5040880604058603,8.595899309228361,18.943061551713782,2.4911164524225917,16.451945099291194,4.960646917665471,0.0,2155.7004484650993,-0.028557661190829097,2.878327273592888,-0.34552004903012934,-0.8833888698451932,1.2278314286196692,3.2910853001106672,-6.423137389542303,9.71422268965297,3.538527701206972,5.0,165.71166867842715,1.9228687182988369,5.024782650471464,-1.0864864110063632,0.6499302381008466,-0.05906421969289598,11.36892555037346,-4.0419456874703865,15.410871237843846,8.744124074950465,4.0,578.9172958458249,-0.0015794523859714248,1.2740255076686344,-0.837593512291468,-0.07215355140402795,0.07433813020770097,2.1763701403853304,-2.497077651528125,4.673447791913455,1.737066887138231,3.0,32.46286977720323,0.5046864427828908,1.7462746265806146,-1.1956591106872698,0.09919574435226304,0.45999824743618806,3.5156992302933636,-1.9892814579824591,5.504980688275823,3.0128304687080716,2.0,66.08366953936225,0.1691114729817857,2.784571161939031,-1.1844736874488389,-0.5667523435096159,1.176616581712696,3.2570852723895585,-4.7907245351415115,8.04780980753107,4.764797098041498,2.0,155.64870492393115,10.98633767475894,4.931212340352004,145.01647064946755,3.456200548371986,0.8743225843234396,12.709762212024833,56.165155187445606
3.0,12.96155299033342,7.451747351194739,-1.0726029645965451,0.36938372084474885,11.09339627112666,26.449157261431203,2.1408612478386493,24.308296013592553,12.122392720382585,0.0,4470.60789014518,0.6910995656294675,4.054670977661426,-0.7576764003089539,-0.6252633578971921,1.8016354638156884,6.1893146179962,-7.475645514686898,13.664960132683097,5.8854026349547315,2.0,338.35950693406204,0.856214271185556,5.666133216749486,-0.29711558900457824,0.8837255109556303,-1.0382465802924494,13.29206414236452,-6.341266152608794,19.633330294973316,6.605912491427091,3.0,656.7633701626737,-1.0725496471484968,1.7826860231618251,-1.0120681444055284,0.1332584506480129,-1.2325735441446448,2.0127532229719356,-4.0761106745562445,6.088863897528179,2.762623790356999,2.0,86.56664405549779,0.3162925015020034,1.2655474890122436,-0.9982752556498653,0.5628574898213906,0.1398773216512912,2.702789225420204,-1.2265248296645352,3.929314055084739,1.9680972850073104,3.0,34.03302786903179,0.6009085825346416,2.576654640803783,-1.2386349726272503,-0.33613679066600133,1.0185995963655596,4.215401681858281,-3.6222198525373903,7.83762153439567,3.9077675408541466,3.0,140.00480525078925,15.115147087593602,6.6946894537765145,273.28653836209577,3.5682512531029964,0.5457168253726885,13.030223858765943,75.67255278115859
3.0,12.493896614631044,10.162872525022435,-1.139100687103635,0.5123307853405924,8.977428301886935,31.551238861083988,-0.6239136002145466,32.17515246129854,18.074789376989106,2.0,5187.628611538899,-1.7755139270237048,3.437599475377201,-1.0571143371299572,-0.361725428410504,-0.8830996534198425,3.6457888861665526,-8.009588753605458,11.655377639772013,5.958015819831699,5.0,299.3907971633749,4.4602003473995335,6.464048503262991,-1.322406553522848,0.3245501423464938,3.9548132498467248,15.526749594407772,-3.7315666489068784,19.25831624331465,11.210157543029796,2.0,1233.5462038295889,-0.4590602638368392,2.1379233178875974,-1.0357910900414466,-0.5965280251973948,0.06161985081222917,2.076136320010023,-4.59910359493242,6.675239914942443,3.3946657769042483,3.0,95.62904878002922,0.691962489512934,1.3766240707993096,-1.4176717842709283,0.284203351123676,0.5305785728521916,2.8723156945084267,-1.126909161210274,3.9992248557187007,2.500988574584728,3.0,47.47811838393999,-1.0379930742363843,2.8640448401731544,-1.5238736399203958,0.2224580855648912,-1.7590538519189098,3.1951777526307303,-4.8988729914536275,8.094050744084358,5.732416742820099,2.0,185.60364937370335,15.967265061404332,9.004150547689083,336.02828062659313,4.010201085308045,0.5948344999054822,16.43554082688363,83.95996920598253
3.0,9.117995072643,7.580060004281898,-1.0510126772142736,0.3667334585695633,8.569685000489429,21.953752967776634,-1.736239471435546,23.68999243921218,10.741809504939283,3.0,2811.9028762651205,-2.0073932815334934,3.6050792733184474,-0.791593380976921,0.1183627348374538,-2.1373982922260315,4.739093525006123,-8.269978532936449,13.009072057942571,4.836157596651388,3.0,340.5244870731214,1.1148783906839452,6.758334968146541,-0.5524350353763818,0.8547635311764279,-1.654365883583134,15.787990272428596,-6.51028733555086,22.298277607979458,9.481962819887709,3.0,938.3609073537264,-0.21319370274620775,2.1537104177928295,-0.7385322716128453,-0.6101232595692646,0.3737892027524846,2.81715385351061,-4.779731236914385,7.596885090424995,2.961052708863603,3.0,93.67840237200005,1.463347462966598,1.0671210969969067,-0.8275102384131947,-0.26480832535682586,1.4866296986589789,3.0652584360821877,-0.8673020246777688,3.932560460759957,1.7426609150453027,1.0,65.60266466053322,0.7538861823154023,2.7057970622036565,-1.2219728965905456,-0.508889698538228,1.7490221601857212,3.7682634598616223,-4.34954586046027,8.117809320321893,4.704513453305395,3.0,157.79364235432055,12.691773894148085,6.592290114551973,204.53941353459845,3.946647892214483,0.5269780680651458,15.853735469342691,66.39173879391036
3.0,14.310566139441024,8.076066364473697,-1.2927955309561936,-0.07945936787794888,13.779876554121508,26.52682602240929,1.058685120978891,25.4681409014304,14.644772573911752,0.0,5400.303023093988,-0.18172219273659776,3.8474936679884655,-1.620836328130228,0.03165816504458997,-0.8590594930507705,5.317559639489374,-5.891275131299126,11.2088347707885,7.663301407098221,2.0,296.7246096108868,0.3360943543699274,6.679338732398231,-1.3595549378933705,0.11135863552573884,0.34039196323391496,10.962597976811931,-9.401661030497669,20.3642590073096,12.334203959345587,3.0,894.5305063430912,-1.1131607275013362,2.387575946970975,-0.8375089595322618,0.695408454485789,-1.6433887669274156,3.694552635027722,-3.7972815819269377,7.4918342169546595,3.500142253223463,2.0,138.792914156113,-0.15259651132502094,2.029459926375455,-1.0986118974114027,0.03581631951353652,-0.6651898970600004,2.9232605011206596,-4.129001982328661,7.05226248344932,3.5753489753959835,2.0,82.83986576064868,-0.39923079976145337,2.931768485979344,-1.446615786743363,0.25001071571790406,-1.0846200225769462,4.297367318738708,-4.133267847534889,8.430635166273596,5.477247157016401,3.0,175.09303373719564,16.831575690024163,6.802644099420901,329.5779069523982,4.422911578405999,0.5235874829481951,19.83629068269787,83.59595655713213
3.0,14.978812554516624,9.03759743433198,-1.1157617387147283,0.18736057556478528,14.779152323605137,32.05546226166388,1.1705053870732731,30.884956874590603,14.9738505147387,0.0,6120.859858567778,-0.07348066152059873,4.020215337276683,-1.0495403603717675,-0.6207368122286651,0.8250997562582091,4.082594374477347,-8.262520608020779,12.345114982498126,7.264505188756439,3.0,323.35061531384366,0.9837166404354021,7.920976765365815,-1.3158004509774048,0.297335987144062,-0.04165916751131304,15.555466163950227,-10.33406021118164,25.88952637513187,13.680972694767672,3.0,1274.1914269226916,-1.3455246279971764,2.3052436997249637,-1.043221289396052,-0.09576543735235048,-1.2627160874914356,2.3747279782179294,-5.803642694492095,8.178370672710024,3.6972881604945327,3.0,142.4917007933715,0.43865184314467,1.9598108516860473,-1.044839721548097,0.45732311217206734,-0.05547570220366881,3.728364024693157,-2.662963390350342,6.391327415043499,3.1773034924380665,3.0,80.66548027761215,-1.060594917629556,3.072969975389152,-1.212971868178584,0.18167898111745212,-1.4191767643214477,3.8667789536067114,-6.0745150448876375,9.941293998494348,5.157661253461932,2.0,211.36012097889704,18.02272746733907,7.816737790039879,385.9200950402157,4.60344681449014,0.7308505515183084,21.725865102494037,90.29351694808545
3.0,9.970813687708283,9.673474642646573,-0.6090324401621783,0.9012792966048325,6.2298657662188415,30.11482882464128,-0.6310589579215184,30.745887782562797,11.743813713614658,2.0,3859.86474513834,-0.7132765310549724,4.708054028844166,-0.6350737274305294,0.2899843876055857,-1.1346471123333006,8.243361623083436,-9.413175201416015,17.65653682449945,5.958785584196754,4.0,453.490722965392,0.996992408260839,7.217947976359835,-1.2495603991833315,0.3579451635548733,-0.9934762553231816,14.242431019088015,-9.291276138860848,23.533707157948864,11.213098320923894,3.0,1061.8553370313357,-0.20363439833896785,2.132308313389096,-0.8650472897659371,-0.6437941789735594,0.4021673519469446,2.3666016733233044,-4.284795459970279,6.6513971332935835,2.8021675985018577,3.0,91.76411423070253,1.56191476533817,1.3811568397264613,-0.9590670604405152,-0.556278913838098,1.741852892571357,3.227155703349243,-1.131832342153544,4.358988045502787,2.0771159328164286,2.0,86.94343900209154,-0.24155076770341433,2.8477629031713807,-1.3796033370643943,0.026923841596847606,-0.40176889740773414,3.8278388682821216,-5.147830009460449,8.97566887774257,5.664987142949107,3.0,163.36200652114402,13.709219273536403,8.98987470251123,268.7605402567534,4.108073592451314,0.4766648158833015,17.103477987696905,75.61269975929312
3.0,12.224796345639257,7.3962556860864686,-0.5640422845701543,0.5788440720953824,10.77578835951043,27.434435274289196,2.051668191668679,25.382767082620514,9.605219842606129,0.0,4083.004877326427,0.14871822325230755,3.1278181245422263,-0.7098568936240164,-0.18629113811391673,0.7669704420371395,5.806961417029771,-5.729667053179725,11.536628470209497,3.973565200654112,3.0,196.1072666028434,-1.7900642532379876,6.706287474389577,-1.2763134723536005,0.4959275868455757,-4.018967820331169,10.144236642445374,-9.809201109466228,19.953437751911604,13.11988276147206,2.0,963.5724343974998,-0.7248478132347579,1.8459482662948936,-1.0989931793605539,-0.39812322283783874,-0.5960523265822704,1.6223296910112273,-4.117852792303265,5.740182483314492,3.098179299669313,2.0,78.65858708376669,0.5239745593692886,1.418333204531621,-1.0225781668336755,0.5337555344861633,0.07404405230548476,3.2335153536667214,-1.4554156106130245,4.688930964279747,2.087587125523572,3.0,45.72436835886354,0.7804118682870768,2.921225936318755,-0.9745925612415877,-0.7261371350965327,1.9525649179858124,3.6509440510432074,-5.038470022132378,8.689414073175586,5.040198138406101,2.0,182.85207310369424,14.879004701359948,6.38352943231619,262.1342289163385,3.8703093293261097,0.6184311785861857,15.361751427316227,74.49778256346355
3.0,16.15415514901534,6.833151038930507,-1.1029317464440906,-0.1451891712530531,15.845125867221839,26.25259066233419,3.7647906639783506,22.48779999835584,10.935782336506705,0.0,6152.973633985916,2.132921278852622,2.3153099724250774,-1.0655725933998463,-0.22212360384586424,2.687141430573755,5.840404815673828,-1.9734217270227263,7.813826542696555,3.466014154395314,5.0,198.2002690038664,-2.2663334701771567,7.371445653158032,-1.2582361915396227,0.3154632949046163,-4.0098857644367065,11.0605060636377,-13.071496869843749,24.13200293348145,12.2382937633411,3.0,1189.4895683101536,-0.9950408714927664,1.9200509510065664,-1.152481267757816,-0.0803744656607508,-0.8275239654245199,2.1304094855410582,-4.151200514961422,6.28161000050248,3.303251896553963,3.0,93.5340398080461,0.26074378918458785,1.1041374504817698,-0.6587750430465746,0.22268453334858743,0.4312758354818717,2.604030506876155,-1.444173845092973,4.048204351969128,1.2462530653771553,5.0,25.742136663094392,0.1288407451046275,2.5535976423261944,-1.2395941717632788,-0.111531067436278,0.3384647365881879,3.908737952509041,-4.208602521322016,8.117340473831057,4.178816508337819,3.0,130.74921712986023,18.342449379055015,6.370849577709474,377.0331735649969,3.3942532682387117,0.9901082926129149,12.501269680050038,88.26487900009231
3.0,10.253213625892888,7.666887381184384,-0.07128694848030248,0.9243551488223354,8.350406841215882,28.913460208562583,1.193695114375922,27.719765094186663,9.21876048363066,0.0,3278.191035479199,-1.2415508823984276,2.9617776122499766,0.3861764982294895,1.106637707320108,-1.8175716133941209,6.117496802786491,-5.007973858512043,11.125470661298532,2.8439807199031204,2.0,206.27150436018968,-0.010067424120199054,8.344951092817267,-0.960726446085526,0.37723371138321554,0.5548618320626749,17.1804614447726,-10.687428451268218,27.867889896040815,13.899130440092314,3.0,1392.76620189081,0.012812300117976839,2.416077596029107,0.0036907849968508266,-1.0763918289820391,0.8681497987827556,2.589819136911412,-5.6348734526120134,8.224692589523425,3.0152967737606735,2.0,116.75190210136203,1.300714997707432,1.6865511780201137,-1.0566173024269543,-0.5480856599403356,1.7000604431626507,3.4733896385481873,-1.9188852785014512,5.3922749170496385,2.8348254679683285,2.0,90.7262876268416,-0.21075331164900152,2.776308411521231,-1.2646556622171683,0.2148038692573991,-0.7238049273935514,4.645201606062327,-4.288544178009033,8.933745784071359,5.066780284747431,3.0,155.04610708509122,13.590124689497095,7.69220046608455,243.8614370865099,4.210524304338011,0.6306345401606666,18.12621484066474,72.38613844199381
